Record ID,Manufacturer,Manufacturer Part Number,Provider,Status,Message,Knowledge Base Paths,PDCPartProfile Path
PMR-000233,Knowles,SPH0645LM4H,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Requested Product sph0645lm4h Not Found"",
                ""instance"": """",
                ""correlationId"": ""5e5d64a4-5cdf-4a72-d002-d9d47c4f8038"",
                ""errors"": []
            }
        ",,
PMR-000233,Knowles,SPH0645LM4H,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Knowles__SPH0645LM4H.json,
PMR-000233,Knowles,SPH0645LM4H,Mouser,Already Cached,,Knowledge_Base\Current\Mouser\Part_Number_Search\Knowles__SPH0645LM4H.json,output\provider_profiles\MOUSER__Knowles__SPH0645LM4H.json
PMR-000234,Infineon Technologies,IM69D120,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Requested Product im69d120 Not Found"",
                ""instance"": """",
                ""correlationId"": ""fe5a791b-c9e0-451e-a266-b584142c2f44"",
                ""errors"": []
            }
        ",,
PMR-000234,Infineon Technologies,IM69D120,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\INFINEON_TECHNOLOGIES__IM69D120.json | Knowledge_Base\Current\TME\Product_Data\INFINEON_TECHNOLOGIES__IM69D120.json | Knowledge_Base\Current\TME\Product_Parameters\INFINEON_TECHNOLOGIES__IM69D120.json,output\provider_profiles\TME__Infineon_Technologies__IM69D120.json
PMR-000234,Infineon Technologies,IM69D120,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Infineon_Technologies__IM69D120.json,output\provider_profiles\MOUSER__Infineon_Technologies__IM69D120.json
PMR-000235,Melexis Technologies NV,MLX90640ESF-BAB-000-TU,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Requested Product mlx90640esf-bab-000-tu Not Found"",
                ""instance"": """",
                ""correlationId"": ""d769b2fa-e561-42fe-e6b1-5f6eb8c53c73"",
                ""errors"": []
            }
        ",,
PMR-000235,Melexis Technologies NV,MLX90640ESF-BAB-000-TU,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Melexis_Technologies_NV__MLX90640ESF-BAB-000-TU.json,
PMR-000235,Melexis Technologies NV,MLX90640ESF-BAB-000-TU,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Melexis_Technologies_NV__MLX90640ESF-BAB-000-TU.json,output\provider_profiles\MOUSER__Melexis_Technologies_NV__MLX90640ESF-BAB-000-TU.json
PMR-000236,Texas Instruments,LM35CAZ/NOPB,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Texas_Instruments__LM35CAZ_NOPB.json,output\provider_profiles\DIGIKEY__Texas_Instruments__LM35CAZ_NOPB.json
PMR-000236,Texas Instruments,LM35CAZ/NOPB,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\TEXAS_INSTRUMENTS__LM35CAZ_NOPB.json | Knowledge_Base\Current\TME\Product_Data\TEXAS_INSTRUMENTS__LM35CAZ_NOPB.json | Knowledge_Base\Current\TME\Product_Parameters\TEXAS_INSTRUMENTS__LM35CAZ_NOPB.json,output\provider_profiles\TME__Texas_Instruments__LM35CAZ_NOPB.json
PMR-000236,Texas Instruments,LM35CAZ/NOPB,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Texas_Instruments__LM35CAZ_NOPB.json,output\provider_profiles\MOUSER__Texas_Instruments__LM35CAZ_NOPB.json
PMR-000237,TI,INA228AIDGSR,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TI__INA228AIDGSR.json,output\provider_profiles\DIGIKEY__TI__INA228AIDGSR.json
PMR-000237,TI,INA228AIDGSR,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\TEXAS_INSTRUMENTS__INA228AIDGSR.json | Knowledge_Base\Current\TME\Product_Data\TEXAS_INSTRUMENTS__INA228AIDGSR.json | Knowledge_Base\Current\TME\Product_Parameters\TEXAS_INSTRUMENTS__INA228AIDGSR.json,output\provider_profiles\TME__TI__INA228AIDGSR.json
PMR-000237,TI,INA228AIDGSR,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TI__INA228AIDGSR.json,output\provider_profiles\MOUSER__TI__INA228AIDGSR.json
PMR-000238,TI,INA229AIDGSR,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TI__INA229AIDGSR.json,output\provider_profiles\DIGIKEY__TI__INA229AIDGSR.json
PMR-000238,TI,INA229AIDGSR,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\TEXAS_INSTRUMENTS__INA229AIDGSR.json | Knowledge_Base\Current\TME\Product_Data\TEXAS_INSTRUMENTS__INA229AIDGSR.json | Knowledge_Base\Current\TME\Product_Parameters\TEXAS_INSTRUMENTS__INA229AIDGSR.json,output\provider_profiles\TME__TI__INA229AIDGSR.json
PMR-000238,TI,INA229AIDGSR,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TI__INA229AIDGSR.json,output\provider_profiles\MOUSER__TI__INA229AIDGSR.json
PMR-000239,SameSky,CMEJ-0733-25-L070,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\SameSky__CMEJ-0733-25-L070.json,output\provider_profiles\DIGIKEY__SameSky__CMEJ-0733-25-L070.json
PMR-000239,SameSky,CMEJ-0733-25-L070,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\Same_Sky__CMEJ-0733-25-L070.json | Knowledge_Base\Current\TME\Product_Data\Same_Sky__CMEJ-0733-25-L070.json | Knowledge_Base\Current\TME\Product_Parameters\Same_Sky__CMEJ-0733-25-L070.json,output\provider_profiles\TME__SameSky__CMEJ-0733-25-L070.json
PMR-000239,SameSky,CMEJ-0733-25-L070,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\SameSky__CMEJ-0733-25-L070.json,output\provider_profiles\MOUSER__SameSky__CMEJ-0733-25-L070.json
PMR-000240,Adafruit,2384,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Duplicate Products found for 2384. Please narrow your search or provide manufacturerId"",
                ""instance"": """",
                ""correlationId"": ""68efaa6a-e872-404b-8ee0-73d31bb89828"",
                ""errors"": []
            }
        ",,
PMR-000240,Adafruit,2384,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\KEYSTONE__2384.json | Knowledge_Base\Current\TME\Product_Data\KEYSTONE__2384.json | Knowledge_Base\Current\TME\Product_Parameters\KEYSTONE__2384.json,output\provider_profiles\TME__Adafruit__2384.json
PMR-000240,Adafruit,2384,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Adafruit__2384.json,output\provider_profiles\MOUSER__Adafruit__2384.json
PMR-000241,Wurth,2533020201601,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Wurth__2533020201601.json,output\provider_profiles\DIGIKEY__Wurth__2533020201601.json
PMR-000241,Wurth,2533020201601,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Wurth__2533020201601.json,
PMR-000241,Wurth,2533020201601,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Wurth__2533020201601.json,output\provider_profiles\MOUSER__Wurth__2533020201601.json
PMR-000242,Bosch Sensortec,BME688,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Bosch_Sensortec__BME688.json,output\provider_profiles\DIGIKEY__Bosch_Sensortec__BME688.json
PMR-000242,Bosch Sensortec,BME688,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\MIKROE__BME688.json | Knowledge_Base\Current\TME\Product_Data\MIKROE__BME688.json | Knowledge_Base\Current\TME\Product_Parameters\MIKROE__BME688.json,output\provider_profiles\TME__Bosch_Sensortec__BME688.json
PMR-000242,Bosch Sensortec,BME688,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Bosch_Sensortec__BME688.json,output\provider_profiles\MOUSER__Bosch_Sensortec__BME688.json
PMR-000243,TDK InvenSense,ICS-40730,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TDK_InvenSense__ICS-40730.json,output\provider_profiles\DIGIKEY__TDK_InvenSense__ICS-40730.json
PMR-000243,TDK InvenSense,ICS-40730,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\TDK_InvenSense__ICS-40730.json,
PMR-000243,TDK InvenSense,ICS-40730,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TDK_InvenSense__ICS-40730.json,output\provider_profiles\MOUSER__TDK_InvenSense__ICS-40730.json
PMR-000244,Bosch Sensortec,BME280,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Bosch_Sensortec__BME280.json,output\provider_profiles\DIGIKEY__Bosch_Sensortec__BME280.json
PMR-000244,Bosch Sensortec,BME280,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\R_D_SOFTWARE_SOLUTIONS__BME280.json | Knowledge_Base\Current\TME\Product_Data\R_D_SOFTWARE_SOLUTIONS__BME280.json | Knowledge_Base\Current\TME\Product_Parameters\R_D_SOFTWARE_SOLUTIONS__BME280.json,output\provider_profiles\TME__Bosch_Sensortec__BME280.json
PMR-000244,Bosch Sensortec,BME280,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Bosch_Sensortec__BME280.json,output\provider_profiles\MOUSER__Bosch_Sensortec__BME280.json
PMR-000245,C&K,KMR213G LFG,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\C_K__KMR213G_LFG.json,output\provider_profiles\DIGIKEY__C_K__KMR213G_LFG.json
PMR-000245,C&K,KMR213G LFG,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\C_K__KMR213G_LFG.json,
PMR-000245,C&K,KMR213G LFG,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\C_K__KMR213G_LFG.json,output\provider_profiles\MOUSER__C_K__KMR213G_LFG.json
PMR-000246,Würth Elektronik,434153017835,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\W_rth_Elektronik__434153017835.json,output\provider_profiles\DIGIKEY__W_rth_Elektronik__434153017835.json
PMR-000246,Würth Elektronik,434153017835,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\W_rth_Elektronik__434153017835.json,
PMR-000246,Würth Elektronik,434153017835,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\W_rth_Elektronik__434153017835.json,output\provider_profiles\MOUSER__W_rth_Elektronik__434153017835.json
PMR-000247,Omron Electronics Inc-EMC Div,B3FS-4005P,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Omron_Electronics_Inc-EMC_Div__B3FS-4005P.json,output\provider_profiles\DIGIKEY__Omron_Electronics_Inc-EMC_Div__B3FS-4005P.json
PMR-000247,Omron Electronics Inc-EMC Div,B3FS-4005P,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\OMRON_Electronic_Components__B3FS-4005P.json | Knowledge_Base\Current\TME\Product_Data\OMRON_Electronic_Components__B3FS-4005P.json | Knowledge_Base\Current\TME\Product_Parameters\OMRON_Electronic_Components__B3FS-4005P.json,output\provider_profiles\TME__Omron_Electronics_Inc-EMC_Div__B3FS-4005P.json
PMR-000247,Omron Electronics Inc-EMC Div,B3FS-4005P,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Omron_Electronics_Inc-EMC_Div__B3FS-4005P.json,output\provider_profiles\MOUSER__Omron_Electronics_Inc-EMC_Div__B3FS-4005P.json
PMR-000248,ALPS,SKRPABE010,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\ALPS__SKRPABE010.json,output\provider_profiles\DIGIKEY__ALPS__SKRPABE010.json
PMR-000248,ALPS,SKRPABE010,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\ALPS__SKRPABE010.json | Knowledge_Base\Current\TME\Product_Data\ALPS__SKRPABE010.json | Knowledge_Base\Current\TME\Product_Parameters\ALPS__SKRPABE010.json,output\provider_profiles\TME__ALPS__SKRPABE010.json
PMR-000248,ALPS,SKRPABE010,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\ALPS__SKRPABE010.json,output\provider_profiles\MOUSER__ALPS__SKRPABE010.json
PMR-000249,onsemi,ESD9R3.3ST5G,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\onsemi__ESD9R3.3ST5G.json,output\provider_profiles\DIGIKEY__onsemi__ESD9R3.3ST5G.json
PMR-000249,onsemi,ESD9R3.3ST5G,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\ONSEMI__ESD9R3.3ST5G.json | Knowledge_Base\Current\TME\Product_Data\ONSEMI__ESD9R3.3ST5G.json | Knowledge_Base\Current\TME\Product_Parameters\ONSEMI__ESD9R3.3ST5G.json,output\provider_profiles\TME__onsemi__ESD9R3.3ST5G.json
PMR-000249,onsemi,ESD9R3.3ST5G,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\onsemi__ESD9R3.3ST5G.json,output\provider_profiles\MOUSER__onsemi__ESD9R3.3ST5G.json
PMR-000250,Diodes Incorporated,D5V0L1B2WS-7,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Diodes_Incorporated__D5V0L1B2WS-7.json,output\provider_profiles\DIGIKEY__Diodes_Incorporated__D5V0L1B2WS-7.json
PMR-000250,Diodes Incorporated,D5V0L1B2WS-7,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\DIODES_INCORPORATED__D5V0L1B2WS-7.json | Knowledge_Base\Current\TME\Product_Data\DIODES_INCORPORATED__D5V0L1B2WS-7.json | Knowledge_Base\Current\TME\Product_Parameters\DIODES_INCORPORATED__D5V0L1B2WS-7.json,output\provider_profiles\TME__Diodes_Incorporated__D5V0L1B2WS-7.json
PMR-000250,Diodes Incorporated,D5V0L1B2WS-7,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Diodes_Incorporated__D5V0L1B2WS-7.json,output\provider_profiles\MOUSER__Diodes_Incorporated__D5V0L1B2WS-7.json
PMR-000251,Littelfuse Inc.,SP0502BAHTG,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Littelfuse_Inc__SP0502BAHTG.json,output\provider_profiles\DIGIKEY__Littelfuse_Inc.__SP0502BAHTG.json
PMR-000251,Littelfuse Inc.,SP0502BAHTG,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\LITTELFUSE__SP0502BAHTG.json | Knowledge_Base\Current\TME\Product_Data\LITTELFUSE__SP0502BAHTG.json | Knowledge_Base\Current\TME\Product_Parameters\LITTELFUSE__SP0502BAHTG.json,output\provider_profiles\TME__Littelfuse_Inc.__SP0502BAHTG.json
PMR-000251,Littelfuse Inc.,SP0502BAHTG,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Littelfuse_Inc__SP0502BAHTG.json,output\provider_profiles\MOUSER__Littelfuse_Inc.__SP0502BAHTG.json
PMR-000252,Semtech,RClamp3371ZC,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Requested Product rclamp3371zc Not Found"",
                ""instance"": """",
                ""correlationId"": ""6665418d-9128-4c8a-9dc7-261e97c009bb"",
                ""errors"": []
            }
        ",,
PMR-000252,Semtech,RClamp3371ZC,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Semtech__RClamp3371ZC.json,
PMR-000252,Semtech,RClamp3371ZC,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Semtech__RClamp3371ZC.json,output\provider_profiles\MOUSER__Semtech__RClamp3371ZC.json
PMR-000253,Bourns Inc.,SMBJ7.0A,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Duplicate Products found for smbj7.0a. Please narrow your search or provide manufacturerId"",
                ""instance"": """",
                ""correlationId"": ""3a97b410-42c3-4104-d910-12042450a717"",
                ""errors"": []
            }
        ",,
PMR-000253,Bourns Inc.,SMBJ7.0A,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\LITTELFUSE__SMBJ7.0A.json | Knowledge_Base\Current\TME\Product_Data\LITTELFUSE__SMBJ7.0A.json | Knowledge_Base\Current\TME\Product_Parameters\LITTELFUSE__SMBJ7.0A.json,output\provider_profiles\TME__Bourns_Inc.__SMBJ7.0A.json
PMR-000253,Bourns Inc.,SMBJ7.0A,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Bourns_Inc__SMBJ7.0A.json,output\provider_profiles\MOUSER__Bourns_Inc.__SMBJ7.0A.json
PMR-000254,ST Micro,USBLC6-2SC6,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Duplicate Products found for usblc6-2sc6. Please narrow your search or provide manufacturerId"",
                ""instance"": """",
                ""correlationId"": ""2074efcb-7988-470b-ac90-271113d4019b"",
                ""errors"": []
            }
        ",,
PMR-000254,ST Micro,USBLC6-2SC6,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\STMicroelectronics__USBLC6-2SC6.json | Knowledge_Base\Current\TME\Product_Data\STMicroelectronics__USBLC6-2SC6.json | Knowledge_Base\Current\TME\Product_Parameters\STMicroelectronics__USBLC6-2SC6.json,output\provider_profiles\TME__ST_Micro__USBLC6-2SC6.json
PMR-000254,ST Micro,USBLC6-2SC6,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\ST_Micro__USBLC6-2SC6.json,output\provider_profiles\MOUSER__ST_Micro__USBLC6-2SC6.json
PMR-000255,Semtech,UCLAMP2411ZATFT,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\Semtech__UCLAMP2411ZATFT.json,output\provider_profiles\DIGIKEY__Semtech__UCLAMP2411ZATFT.json
PMR-000255,Semtech,UCLAMP2411ZATFT,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Semtech__UCLAMP2411ZATFT.json,
PMR-000255,Semtech,UCLAMP2411ZATFT,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Semtech__UCLAMP2411ZATFT.json,output\provider_profiles\MOUSER__Semtech__UCLAMP2411ZATFT.json
PMR-000256,EVVO,PESD1CAN,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Duplicate Products found for pesd1can. Please narrow your search or provide manufacturerId"",
                ""instance"": """",
                ""correlationId"": ""4a0be05f-033c-489c-b1d3-1f6e0146da11"",
                ""errors"": []
            }
        ",,
PMR-000256,EVVO,PESD1CAN,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\NEXPERIA__PESD1CAN.json | Knowledge_Base\Current\TME\Product_Data\NEXPERIA__PESD1CAN.json | Knowledge_Base\Current\TME\Product_Parameters\NEXPERIA__PESD1CAN.json,output\provider_profiles\TME__EVVO__PESD1CAN.json
PMR-000256,EVVO,PESD1CAN,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\EVVO__PESD1CAN.json,output\provider_profiles\MOUSER__EVVO__PESD1CAN.json
PMR-000257,STMicroelectronics,ESDA25LY,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\STMicroelectronics__ESDA25LY.json,output\provider_profiles\DIGIKEY__STMicroelectronics__ESDA25LY.json
PMR-000257,STMicroelectronics,ESDA25LY,TME,Downloaded,,Knowledge_Base\Current\TME\Product_Search\STMicroelectronics__ESDA25LY.json | Knowledge_Base\Current\TME\Product_Data\STMicroelectronics__ESDA25LY.json | Knowledge_Base\Current\TME\Product_Parameters\STMicroelectronics__ESDA25LY.json,output\provider_profiles\TME__STMicroelectronics__ESDA25LY.json
PMR-000257,STMicroelectronics,ESDA25LY,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\STMicroelectronics__ESDA25LY.json,output\provider_profiles\MOUSER__STMicroelectronics__ESDA25LY.json
PMR-000258,Semtech,TDS2221PW,DigiKey,Failed,"RuntimeError: DigiKey 404: 
            {
                ""type"": ""https://tools.ietf.org/html/rfc7231#section-6.5.4"",
                ""title"": ""Not Found"",
                ""status"": 404,
                ""detail"": ""Requested Product tds2221pw Not Found"",
                ""instance"": """",
                ""correlationId"": ""aa6f065a-6b36-4795-f7df-87591a0acda1"",
                ""errors"": []
            }
        ",,
PMR-000258,Semtech,TDS2221PW,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\Semtech__TDS2221PW.json,
PMR-000258,Semtech,TDS2221PW,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\Semtech__TDS2221PW.json,output\provider_profiles\MOUSER__Semtech__TDS2221PW.json
PMR-000259,TI,TPD8S300ARUKR,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TI__TPD8S300ARUKR.json,output\provider_profiles\DIGIKEY__TI__TPD8S300ARUKR.json
PMR-000259,TI,TPD8S300ARUKR,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\TI__TPD8S300ARUKR.json,
PMR-000259,TI,TPD8S300ARUKR,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TI__TPD8S300ARUKR.json,output\provider_profiles\MOUSER__TI__TPD8S300ARUKR.json
PMR-000260,TI,TPD6S300ARUKR,DigiKey,Downloaded,,Knowledge_Base\Current\DigiKey\Product_Details\TI__TPD6S300ARUKR.json,output\provider_profiles\DIGIKEY__TI__TPD6S300ARUKR.json
PMR-000260,TI,TPD6S300ARUKR,TME,Not Found,TME returned no products,Knowledge_Base\Current\TME\Product_Search\TI__TPD6S300ARUKR.json,
PMR-000260,TI,TPD6S300ARUKR,Mouser,Downloaded,,Knowledge_Base\Current\Mouser\Part_Number_Search\TI__TPD6S300ARUKR.json,output\provider_profiles\MOUSER__TI__TPD6S300ARUKR.json
